,stationName,uniqueId,lat,lon
453,Turnpike Lane Underground Station,940GZZLUTPN,51.59056,-0.10362
454,Turnpike Lane Underground Station,940GZZLUTPN,51.59023,-0.1035
455,Tower Hill Underground Station,940GZZLUTWH,51.5102,-0.07681
456,Tower Hill Underground Station,940GZZLUTWH,51.50983,-0.07648
457,Upminster Bridge Underground Station,940GZZLUUPB,51.55901,0.23587
458,Upton Park Underground Station,940GZZLUUPK,51.53548,0.03521
459,Upton Park Underground Station,940GZZLUUPK,51.53534,0.03529
460,Upton Park Underground Station,940GZZLUUPK,51.53523,0.03517
461,Upney Underground Station,940GZZLUUPY,51.53849,0.10156
462,Uxbridge Underground Station,940GZZLUUXB,51.54605,-0.47922
463,Uxbridge Underground Station,940GZZLUUXB,51.54642,-0.47876
464,Victoria Underground Station,940GZZLUVIC,51.49597,-0.14372
465,Victoria Underground Station,940GZZLUVIC,51.496,-0.14352
466,Victoria Underground Station,940GZZLUVIC,51.4966,-0.14399
467,Victoria Underground Station,940GZZLUVIC,51.49632,-0.14403
468,Victoria Underground Station,940GZZLUVIC,51.49406,-0.14654
469,Victoria Underground Station,940GZZLUVIC,51.49431,-0.14317
470,Victoria Underground Station,940GZZLUVIC,51.49555,-0.14197
471,Victoria Underground Station,940GZZLUVIC,51.49686,-0.14176
472,Vauxhall Underground Station,940GZZLUVXL,51.48631,-0.12458
473,Vauxhall Underground Station,940GZZLUVXL,51.48584,-0.12364
474,Vauxhall Underground Station,940GZZLUVXL,51.486,-0.12327
475,Vauxhall Underground Station,940GZZLUVXL,51.4856,-0.12463
476,Vauxhall Underground Station,940GZZLUVXL,51.48517,-0.12439
477,Vauxhall Underground Station,940GZZLUVXL,51.48569,-0.12327
478,Watford Underground Station,940GZZLUWAF,51.657531,-0.417157
479,White City Underground Station,940GZZLUWCY,51.51196,-0.22474
480,West Finchley Underground Station,940GZZLUWFN,51.60958,-0.18863
481,West Finchley Underground Station,940GZZLUWFN,51.60817,-0.18817
482,West Hampstead Underground Station,940GZZLUWHP,51.54677,-0.19102
483,West Harrow Underground Station,940GZZLUWHW,51.58015,-0.35312
